text,label,source
وصل الرئيس الإيراني حسن روحاني اليوم الأربعاء إلى العاصمة التركية أنقرة في زيارة رسمية يلتقي خلالها غدا نظيره التركي رجب طيب أردوغان.,1,aljazeera.net
ذكرت صحيفة واشنطن بوست أن مئات اللاجئين السوريين يتسللون عبر الحدود الأردنية كل ليلة حاملين معهم معاناتهم الرهيبة وجروحهم العميقة. لكنهم بالنسبة لهذه المملكة المغلقة والقليلة الموارد يشكلون أعباء اقتصادية جديدة وهموما بأن الحرب المجاورة قد تمتد إلى ما وراء حدودهم.,1,aljazeera.net
استعاد فريق بوروسيا دورتموند صدارة الدوري الألماني، إثر فوزه على ضيفه شالكه بهدفين نظيفين، في المباراة التي جمعت بينهما يوم السبت 26 نوفمبر/ تشرين الثاني ضمن المرحلة الرابعة عشرة من الدوري المحلي.,1,arabic.rt.com
بدأ موظفو القطاع العام في جنوب أفريقيا إضراباً مفتوحاً عن العمل، للتعبير عن رفضهم زيادة الرواتب التي عرضتها الحكومة عليهم.,1,bbc.com
"شبكات الاتصالات من نوع الجيل الخامس تُسرّع من تفشّي فيروس ""كورونا""  المستجدّ. فيروس COVID-19ظهر لأوّل مرّة في مدينة ""ووهان"" الصّينيّة لأنّها بدأت باستخدام تكنولوجيا الجيل الخامس مؤخراً، وأنّ الجائحة تنتقل إلى الدّول التي تستخدم شبكات الجيل الخامس. ",0,Akeed
"هذا هو البحر المسجور الذي ذُكر في القرآن الكريم، والذي سيظل مُشتعلاً إلي يوم القيامة .. سبحانك يا الله قادر علي كُل شئ !!!
هل من قائل سبحان الله ؟!",0,fatabyyano
"مقطع الفيديو الذي يبكي فيه أجانب عند سماع القرآن الكريم 
” سبحان ألله ! .. ألقرآن يخاطب ألقلوب … رغم ‏أنهم عجم لا يتكلمون العربية ”",0,fatabyyano
اعتقلت الشرطة في بلجيكا وسويسرا وفرنسا حوالي 31 شخصاً لصلتهم بأكبر عملية سرقة للألماس في العالم.,1,bbc.com
أعلنت الخارجية الإسرائيلية عن رفضها قرار مجلس حقوق الإنسان التابع للأمم المتحدة بتشكيل لجنة لتقصي الحقائق بشأن أحداث غزة.,1,arabic.rt.com
اعتبرت حماس محمود عباس رئيسا غير شرعي لا يحق له إصدار مرسوم واعتبرت دعوته للانتخابات في يناير المقبل دون توافق فلسطيني كامل ضربة للحوار الوطني الفلسطيني، بينما رحبت فتح بالقرار واعتبرته ضرورة لسد الفراغ الدستوري منتقدة عدم توقيع حماس على الورقة المصرية.,1,aljazeera.net
"السلطات الصينية شنت موجة قمع ضد الأقليات المسلمة، لتشمل هدم المساجد شمال البلاد، في حملة للقضاء على التقاليد والمظاهر الإسلامية
الصين تهدم المساجد في حملة للقضاء على المظاهر الإسلامية.",0,fatabyyano
كشف الأمير هاري، حفيد ملكة بريطانيا والابن الأصغر لولى العهد الأمير تشارلز، أنه كان يشعر بخيبة أمل كونه من العائلة الملكية، مؤكدا أنه كان يرغب في الابتعاد عن تلك الحياة.,1,arabic.rt.com
"نشرت مجلة ""فويني أوسفيدوميتيل"" الروسية فيديو يظهر نزول مدرعة ""بي تي آر-82"" في الماء من زورق الإنزال ""دينيس دافيدوف"".",1,arabic.rt.com
"أعلن المكتب المركزي للأبحاث القضائية في المغرب عن تفكيك 19 خلية إرهابية خلال 2016 بالبلاد معظمها مرتبط بتنظيم داعش باسثتناء خلية واحدة ترتبط بالتيار المسمى بـ""الفيء والاستحلال"".",1,arabic.rt.com
دحض المتحدث الرسمي باسم الخارجية الإيرانية، بهرام قاسمي، أنباء صحافية تحدثت عن اتصال وزير الخارجية السعودي عادل الجبير سرا بمسؤولين إيرانيين.,1,arabic.rt.com
افتتح النجم البرتغالي كريستيانو رونالدو، لاعب يوفنتوس، سجله التهديفي في الدوري الإيطالي لكرة القدم، اليوم الأحد، وذلك في مرمى ضيفه ساسولو، ضمن مباريات الجولة الرابعة من الكالتشيو.,1,arabic.rt.com
"الشيخ السعودي قيس آل الشيخ مبارك، العضو في هيئة كبار العلماء، يفتي بتحريم مراجعة النساء للاطباء الذكور دون ""محرم""، وان عليهن مراجعة الاطباء الذكور فقط في حالة عدم وجود طبيبات.",1,bbc.com
قالت السلطات الكولومبية إن 30 شخصا على الأقل قتلوا في المعارك الدائرة منذ الجمعة قرب الحدود الفنزويلية والإكوادورية بين جماعة ماركسية ومليشيات يمينية مناوئة لها. وتشهد كولومبيا تصاعدا في أعمال العنف منذ انهيار محادثات السلام.,1,aljazeera.net
السيسي يقول إن مصر ستشرع في بناء كنيسة تحمل اسم آيا صوفيا تعاطفاً مع مسيحي العالم في العاصمة الإدارية الجديدة بتكلفة 20 مليون جنية,0,misbar
قالت وزيرة الخارجية الكندية كريستيا فريلاند إن بلادها ستدافع على الدوام عن حقوق الإنسانية، وتدرجها في صلب سياستها الخارجية، في إشارة إلى قرار الرياض طرد السفير الكندي.,1,arabic.rt.com
"كنيسة العظام في البرتغال بنيت من عظام مسلمي الأندلس بعد أن رفضوا التنصير.
",0,misbar
"غرائب التكنولوجيا.. هذا الصيف الرجل الأصلع يمكنه أن يُولد الكهرباء
أعلنت شركة إسبانية عن تقنية جديدة غريبة يمكنها أن تسمح للرجال الذين يعانون من الصلع من توليد الطاقة وذلك باستخدام أشعة الشمس، حيث يتم استخدام منطقة الصلع كلوح شمسي يلتقط الأشعة.

الفكرة لا تزال في مرحلة التطوير وذلك من خلال تعاقد الشركة الإسبانية مع جامعة بوليتكنك فالنسيا Polytechnic University حيث تمت تجربة هذا المشروع على 42 شخصًا وكانت النتائج مذهلة.

شاهد أيضاً: فيديو: مهارة غريبة لا يصدقها عقل.. فتاة تركض كالفرس الجامح!

فبعد تحويل اشعة الشمس إلى طاقة باستخدام منطقة الصلع يمكن تخزين هذه الطاقة في بطاريات تراكمية بسعة 4000 مللي أمبير بحيث يمكن للرجل حملها والاستفادة منها عند الحاجة إليها مثل شحن الهاتف الجوال أو تشغيل السيارة أو الاستخدام المنزلي.

لكن لتحقيق هذه النتائج يجب أن يخضع الرجل إلى عملية زرع بسيطة لشريحة صغيرة يمكن من خلالها تحويل أشعة الشمس إلى طاقة يسهل الاستفادة منها.

الجدير بالذكر أن الشركة أعلنت أن هذا النظام سيكون متاح في الأسواق بنهاية صيف 2019 ويمكن للرجال في وقت قريب المشاركة في هذا المشروع وتوليد الطاقة على نطاق شخصي.",0,misbar
